,<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20846,SPFB.RTS-12.18,1,15/10/18,16:26,114660.0,114710.0,114650.0,114700.0,813
20847,SPFB.RTS-12.18,1,15/10/18,16:27,114700.0,114750.0,114650.0,114660.0,570
20848,SPFB.RTS-12.18,1,15/10/18,16:28,114660.0,114660.0,114610.0,114630.0,328
20849,SPFB.RTS-12.18,1,15/10/18,16:29,114630.0,114630.0,114540.0,114550.0,460
20850,SPFB.RTS-12.18,1,15/10/18,16:30,114540.0,114600.0,114470.0,114500.0,900
20851,SPFB.RTS-12.18,1,15/10/18,16:31,114500.0,114580.0,114410.0,114500.0,1411
20852,SPFB.RTS-12.18,1,15/10/18,16:32,114500.0,114750.0,114500.0,114740.0,1752
20853,SPFB.RTS-12.18,1,15/10/18,16:33,114730.0,114800.0,114540.0,114550.0,1278
20854,SPFB.RTS-12.18,1,15/10/18,16:34,114550.0,114630.0,114450.0,114500.0,1297
20855,SPFB.RTS-12.18,1,15/10/18,16:35,114480.0,114570.0,114480.0,114480.0,391
20856,SPFB.RTS-12.18,1,15/10/18,16:36,114480.0,114540.0,114450.0,114450.0,530
20857,SPFB.RTS-12.18,1,15/10/18,16:37,114450.0,114460.0,114210.0,114280.0,3084
20858,SPFB.RTS-12.18,1,15/10/18,16:38,114290.0,114320.0,114220.0,114230.0,1070
20859,SPFB.RTS-12.18,1,15/10/18,16:39,114220.0,114280.0,114210.0,114250.0,798
20860,SPFB.RTS-12.18,1,15/10/18,16:40,114250.0,114340.0,114210.0,114220.0,1177
20861,SPFB.RTS-12.18,1,15/10/18,16:41,114220.0,114270.0,114160.0,114210.0,1492
20862,SPFB.RTS-12.18,1,15/10/18,16:42,114230.0,114390.0,114230.0,114360.0,1448
20863,SPFB.RTS-12.18,1,15/10/18,16:43,114340.0,114340.0,114230.0,114260.0,763
20864,SPFB.RTS-12.18,1,15/10/18,16:44,114270.0,114310.0,114200.0,114270.0,567
20865,SPFB.RTS-12.18,1,15/10/18,16:45,114280.0,114350.0,114230.0,114320.0,534
20866,SPFB.RTS-12.18,1,15/10/18,16:46,114320.0,114430.0,114320.0,114400.0,1202
20867,SPFB.RTS-12.18,1,15/10/18,16:47,114400.0,114500.0,114380.0,114460.0,1330
20868,SPFB.RTS-12.18,1,15/10/18,16:48,114460.0,114520.0,114430.0,114490.0,681
20869,SPFB.RTS-12.18,1,15/10/18,16:49,114490.0,114490.0,114410.0,114440.0,450
20870,SPFB.RTS-12.18,1,15/10/18,16:50,114450.0,114480.0,114370.0,114420.0,730
20871,SPFB.RTS-12.18,1,15/10/18,16:51,114410.0,114410.0,114310.0,114350.0,1156
20872,SPFB.RTS-12.18,1,15/10/18,16:52,114350.0,114370.0,114330.0,114370.0,181
20873,SPFB.RTS-12.18,1,15/10/18,16:53,114360.0,114400.0,114330.0,114360.0,402
20874,SPFB.RTS-12.18,1,15/10/18,16:54,114370.0,114370.0,114300.0,114320.0,516
20875,SPFB.RTS-12.18,1,15/10/18,16:55,114320.0,114320.0,114220.0,114280.0,831
20876,SPFB.RTS-12.18,1,15/10/18,16:56,114280.0,114320.0,114170.0,114180.0,943
20877,SPFB.RTS-12.18,1,15/10/18,16:57,114190.0,114270.0,114140.0,114200.0,1525
20878,SPFB.RTS-12.18,1,15/10/18,16:58,114210.0,114310.0,114190.0,114220.0,708
20879,SPFB.RTS-12.18,1,15/10/18,16:59,114220.0,114250.0,114150.0,114200.0,815
20880,SPFB.RTS-12.18,1,15/10/18,17:00,114190.0,114190.0,114060.0,114100.0,1526
20881,SPFB.RTS-12.18,1,15/10/18,17:01,114100.0,114170.0,113900.0,113930.0,4102
20882,SPFB.RTS-12.18,1,15/10/18,17:02,113920.0,113940.0,113860.0,113870.0,2241
20883,SPFB.RTS-12.18,1,15/10/18,17:03,113860.0,113970.0,113760.0,113810.0,2728
20884,SPFB.RTS-12.18,1,15/10/18,17:04,113790.0,113810.0,113760.0,113810.0,1737
20885,SPFB.RTS-12.18,1,15/10/18,17:05,113800.0,113800.0,113690.0,113740.0,2335
20886,SPFB.RTS-12.18,1,15/10/18,17:06,113750.0,113900.0,113680.0,113870.0,2583
20887,SPFB.RTS-12.18,1,15/10/18,17:07,113850.0,113910.0,113830.0,113890.0,720
20888,SPFB.RTS-12.18,1,15/10/18,17:08,113880.0,113920.0,113830.0,113860.0,815
20889,SPFB.RTS-12.18,1,15/10/18,17:09,113860.0,113930.0,113820.0,113930.0,533
20890,SPFB.RTS-12.18,1,15/10/18,17:10,113930.0,113930.0,113830.0,113850.0,924
20891,SPFB.RTS-12.18,1,15/10/18,17:11,113850.0,113960.0,113830.0,113910.0,851
20892,SPFB.RTS-12.18,1,15/10/18,17:12,113910.0,113950.0,113860.0,113930.0,554
20893,SPFB.RTS-12.18,1,15/10/18,17:13,113920.0,113960.0,113830.0,113850.0,601
20894,SPFB.RTS-12.18,1,15/10/18,17:14,113850.0,113910.0,113830.0,113870.0,823
20895,SPFB.RTS-12.18,1,15/10/18,17:15,113860.0,113950.0,113850.0,113880.0,803
20896,SPFB.RTS-12.18,1,15/10/18,17:16,113890.0,114060.0,113860.0,114050.0,1478
20897,SPFB.RTS-12.18,1,15/10/18,17:17,114040.0,114050.0,113960.0,114020.0,636
20898,SPFB.RTS-12.18,1,15/10/18,17:18,114010.0,114040.0,113970.0,114030.0,513
20899,SPFB.RTS-12.18,1,15/10/18,17:19,114030.0,114040.0,113960.0,113960.0,573
20900,SPFB.RTS-12.18,1,15/10/18,17:20,113970.0,113970.0,113880.0,113920.0,1104
20901,SPFB.RTS-12.18,1,15/10/18,17:21,113920.0,114020.0,113910.0,113980.0,607
20902,SPFB.RTS-12.18,1,15/10/18,17:22,114000.0,114060.0,113970.0,114060.0,535
20903,SPFB.RTS-12.18,1,15/10/18,17:23,114050.0,114110.0,114020.0,114050.0,1496
20904,SPFB.RTS-12.18,1,15/10/18,17:24,114040.0,114110.0,114040.0,114070.0,680
20905,SPFB.RTS-12.18,1,15/10/18,17:25,114070.0,114230.0,114050.0,114200.0,1435
20906,SPFB.RTS-12.18,1,15/10/18,17:26,114200.0,114380.0,114200.0,114350.0,2443
20907,SPFB.RTS-12.18,1,15/10/18,17:27,114360.0,114490.0,114360.0,114390.0,1754
20908,SPFB.RTS-12.18,1,15/10/18,17:28,114400.0,114420.0,114360.0,114370.0,716
20909,SPFB.RTS-12.18,1,15/10/18,17:29,114380.0,114390.0,114320.0,114340.0,588
20910,SPFB.RTS-12.18,1,15/10/18,17:30,114350.0,114440.0,114350.0,114390.0,565
20911,SPFB.RTS-12.18,1,15/10/18,17:31,114390.0,114490.0,114380.0,114450.0,943
20912,SPFB.RTS-12.18,1,15/10/18,17:32,114460.0,114590.0,114430.0,114440.0,1630
20913,SPFB.RTS-12.18,1,15/10/18,17:33,114450.0,114450.0,114330.0,114350.0,909
20914,SPFB.RTS-12.18,1,15/10/18,17:34,114360.0,114510.0,114360.0,114470.0,1084
20915,SPFB.RTS-12.18,1,15/10/18,17:35,114470.0,114590.0,114430.0,114570.0,964
20916,SPFB.RTS-12.18,1,15/10/18,17:36,114580.0,114740.0,114540.0,114710.0,2803
20917,SPFB.RTS-12.18,1,15/10/18,17:37,114710.0,114740.0,114640.0,114650.0,1327
20918,SPFB.RTS-12.18,1,15/10/18,17:38,114650.0,114730.0,114640.0,114730.0,879
20919,SPFB.RTS-12.18,1,15/10/18,17:39,114710.0,114730.0,114630.0,114640.0,690
20920,SPFB.RTS-12.18,1,15/10/18,17:40,114640.0,114690.0,114630.0,114660.0,385
20921,SPFB.RTS-12.18,1,15/10/18,17:41,114670.0,114680.0,114600.0,114600.0,637
20922,SPFB.RTS-12.18,1,15/10/18,17:42,114600.0,114650.0,114560.0,114590.0,997
20923,SPFB.RTS-12.18,1,15/10/18,17:43,114610.0,115010.0,114610.0,114990.0,5281
20924,SPFB.RTS-12.18,1,15/10/18,17:44,114990.0,115020.0,114860.0,114890.0,2152
20925,SPFB.RTS-12.18,1,15/10/18,17:45,114890.0,114930.0,114820.0,114830.0,867
20926,SPFB.RTS-12.18,1,15/10/18,17:46,114830.0,114960.0,114810.0,114810.0,1874
20927,SPFB.RTS-12.18,1,15/10/18,17:47,114810.0,114810.0,114700.0,114760.0,936
20928,SPFB.RTS-12.18,1,15/10/18,17:48,114760.0,114780.0,114710.0,114730.0,621
20929,SPFB.RTS-12.18,1,15/10/18,17:49,114740.0,114760.0,114660.0,114730.0,735
20930,SPFB.RTS-12.18,1,15/10/18,17:50,114730.0,114760.0,114690.0,114710.0,380
20931,SPFB.RTS-12.18,1,15/10/18,17:51,114700.0,114770.0,114700.0,114750.0,463
20932,SPFB.RTS-12.18,1,15/10/18,17:52,114750.0,114840.0,114740.0,114770.0,620
20933,SPFB.RTS-12.18,1,15/10/18,17:53,114770.0,114810.0,114710.0,114720.0,568
20934,SPFB.RTS-12.18,1,15/10/18,17:54,114730.0,114790.0,114660.0,114660.0,561
20935,SPFB.RTS-12.18,1,15/10/18,17:55,114650.0,114820.0,114640.0,114760.0,1095
20936,SPFB.RTS-12.18,1,15/10/18,17:56,114780.0,114820.0,114740.0,114770.0,427
20937,SPFB.RTS-12.18,1,15/10/18,17:57,114780.0,114910.0,114780.0,114880.0,856
20938,SPFB.RTS-12.18,1,15/10/18,17:58,114890.0,114900.0,114840.0,114860.0,367
20939,SPFB.RTS-12.18,1,15/10/18,17:59,114870.0,114870.0,114770.0,114770.0,422
20940,SPFB.RTS-12.18,1,15/10/18,18:00,114760.0,114840.0,114750.0,114820.0,643
20941,SPFB.RTS-12.18,1,15/10/18,18:01,114820.0,114890.0,114790.0,114870.0,905
20942,SPFB.RTS-12.18,1,15/10/18,18:02,114860.0,114860.0,114810.0,114820.0,248
20943,SPFB.RTS-12.18,1,15/10/18,18:03,114820.0,114820.0,114680.0,114700.0,821
20944,SPFB.RTS-12.18,1,15/10/18,18:04,114720.0,114770.0,114640.0,114690.0,536
20945,SPFB.RTS-12.18,1,15/10/18,18:05,114690.0,114710.0,114600.0,114680.0,695
20946,SPFB.RTS-12.18,1,15/10/18,18:06,114680.0,114780.0,114650.0,114750.0,1180
20947,SPFB.RTS-12.18,1,15/10/18,18:07,114760.0,114840.0,114750.0,114830.0,1033
20948,SPFB.RTS-12.18,1,15/10/18,18:08,114830.0,114930.0,114820.0,114910.0,1668
20949,SPFB.RTS-12.18,1,15/10/18,18:09,114900.0,114970.0,114850.0,114960.0,1012
20950,SPFB.RTS-12.18,1,15/10/18,18:10,114970.0,114990.0,114930.0,114980.0,643
20951,SPFB.RTS-12.18,1,15/10/18,18:11,114970.0,115090.0,114920.0,114920.0,3673
20952,SPFB.RTS-12.18,1,15/10/18,18:12,114930.0,114970.0,114880.0,114910.0,565
20953,SPFB.RTS-12.18,1,15/10/18,18:13,114900.0,114940.0,114830.0,114840.0,508
20954,SPFB.RTS-12.18,1,15/10/18,18:14,114850.0,114900.0,114830.0,114830.0,333
20955,SPFB.RTS-12.18,1,15/10/18,18:15,114830.0,114860.0,114780.0,114790.0,607
20956,SPFB.RTS-12.18,1,15/10/18,18:16,114780.0,114850.0,114760.0,114850.0,399
20957,SPFB.RTS-12.18,1,15/10/18,18:17,114840.0,114920.0,114820.0,114890.0,628
20958,SPFB.RTS-12.18,1,15/10/18,18:18,114890.0,114890.0,114820.0,114860.0,186
20959,SPFB.RTS-12.18,1,15/10/18,18:19,114860.0,114890.0,114790.0,114800.0,309
20960,SPFB.RTS-12.18,1,15/10/18,18:20,114800.0,114840.0,114770.0,114780.0,319
20961,SPFB.RTS-12.18,1,15/10/18,18:21,114790.0,114900.0,114780.0,114870.0,428
20962,SPFB.RTS-12.18,1,15/10/18,18:22,114860.0,114920.0,114860.0,114880.0,359
20963,SPFB.RTS-12.18,1,15/10/18,18:23,114880.0,114880.0,114800.0,114850.0,247
20964,SPFB.RTS-12.18,1,15/10/18,18:24,114860.0,114860.0,114780.0,114810.0,276
20965,SPFB.RTS-12.18,1,15/10/18,18:25,114820.0,114870.0,114780.0,114870.0,263
20966,SPFB.RTS-12.18,1,15/10/18,18:26,114860.0,114860.0,114820.0,114840.0,229
20967,SPFB.RTS-12.18,1,15/10/18,18:27,114850.0,114990.0,114840.0,114970.0,1457
20968,SPFB.RTS-12.18,1,15/10/18,18:28,114970.0,115000.0,114940.0,114980.0,999
20969,SPFB.RTS-12.18,1,15/10/18,18:29,114970.0,115080.0,114970.0,115050.0,1276
20970,SPFB.RTS-12.18,1,15/10/18,18:30,115050.0,115050.0,114950.0,115000.0,1053
20971,SPFB.RTS-12.18,1,15/10/18,18:31,115010.0,115040.0,114920.0,114930.0,1221
20972,SPFB.RTS-12.18,1,15/10/18,18:32,114930.0,114950.0,114820.0,114880.0,1232
20973,SPFB.RTS-12.18,1,15/10/18,18:33,114870.0,114890.0,114850.0,114860.0,281
20974,SPFB.RTS-12.18,1,15/10/18,18:34,114860.0,114880.0,114820.0,114850.0,457
20975,SPFB.RTS-12.18,1,15/10/18,18:35,114840.0,114860.0,114790.0,114830.0,771
20976,SPFB.RTS-12.18,1,15/10/18,18:36,114830.0,114900.0,114760.0,114840.0,1551
20977,SPFB.RTS-12.18,1,15/10/18,18:37,114830.0,114840.0,114780.0,114840.0,584
20978,SPFB.RTS-12.18,1,15/10/18,18:38,114830.0,114840.0,114790.0,114790.0,443
20979,SPFB.RTS-12.18,1,15/10/18,18:39,114800.0,114840.0,114780.0,114840.0,306
20980,SPFB.RTS-12.18,1,15/10/18,18:40,114840.0,114900.0,114830.0,114840.0,629
20981,SPFB.RTS-12.18,1,15/10/18,18:41,114850.0,114910.0,114820.0,114870.0,391
20982,SPFB.RTS-12.18,1,15/10/18,18:42,114870.0,114940.0,114860.0,114940.0,433
20983,SPFB.RTS-12.18,1,15/10/18,18:43,114930.0,114950.0,114870.0,114900.0,542
20984,SPFB.RTS-12.18,1,15/10/18,18:44,114920.0,114970.0,114910.0,114940.0,588
20985,SPFB.RTS-12.18,1,15/10/18,18:45,114950.0,115050.0,114940.0,114960.0,1154
20986,SPFB.RTS-12.18,1,15/10/18,19:01,114940.0,114940.0,114470.0,114580.0,2586
20987,SPFB.RTS-12.18,1,15/10/18,19:02,114580.0,114610.0,114520.0,114520.0,583
20988,SPFB.RTS-12.18,1,15/10/18,19:03,114530.0,114560.0,114460.0,114520.0,419
20989,SPFB.RTS-12.18,1,15/10/18,19:04,114510.0,114580.0,114500.0,114570.0,279
20990,SPFB.RTS-12.18,1,15/10/18,19:05,114570.0,114640.0,114540.0,114610.0,475
20991,SPFB.RTS-12.18,1,15/10/18,19:06,114630.0,114630.0,114430.0,114500.0,909
20992,SPFB.RTS-12.18,1,15/10/18,19:07,114490.0,114490.0,114380.0,114430.0,677
20993,SPFB.RTS-12.18,1,15/10/18,19:08,114430.0,114520.0,114400.0,114490.0,526
20994,SPFB.RTS-12.18,1,15/10/18,19:09,114500.0,114560.0,114500.0,114530.0,274
20995,SPFB.RTS-12.18,1,15/10/18,19:10,114540.0,114560.0,114480.0,114480.0,315
20996,SPFB.RTS-12.18,1,15/10/18,19:11,114490.0,114500.0,114450.0,114500.0,395
20997,SPFB.RTS-12.18,1,15/10/18,19:12,114510.0,114540.0,114460.0,114480.0,220
20998,SPFB.RTS-12.18,1,15/10/18,19:13,114490.0,114550.0,114470.0,114510.0,309
20999,SPFB.RTS-12.18,1,15/10/18,19:14,114520.0,114520.0,114440.0,114490.0,414
21000,SPFB.RTS-12.18,1,15/10/18,19:15,114490.0,114570.0,114460.0,114550.0,471
21001,SPFB.RTS-12.18,1,15/10/18,19:16,114540.0,114610.0,114500.0,114590.0,608
21002,SPFB.RTS-12.18,1,15/10/18,19:17,114590.0,114600.0,114560.0,114570.0,162
21003,SPFB.RTS-12.18,1,15/10/18,19:18,114570.0,114670.0,114560.0,114670.0,413
21004,SPFB.RTS-12.18,1,15/10/18,19:19,114670.0,114680.0,114580.0,114580.0,298
21005,SPFB.RTS-12.18,1,15/10/18,19:20,114600.0,114670.0,114600.0,114620.0,109
21006,SPFB.RTS-12.18,1,15/10/18,19:21,114630.0,114660.0,114610.0,114660.0,125
21007,SPFB.RTS-12.18,1,15/10/18,19:22,114670.0,114720.0,114650.0,114650.0,349
21008,SPFB.RTS-12.18,1,15/10/18,19:23,114670.0,114730.0,114640.0,114640.0,377
21009,SPFB.RTS-12.18,1,15/10/18,19:24,114640.0,114710.0,114630.0,114670.0,314
21010,SPFB.RTS-12.18,1,15/10/18,19:25,114690.0,114720.0,114670.0,114720.0,150
21011,SPFB.RTS-12.18,1,15/10/18,19:26,114720.0,114760.0,114680.0,114700.0,256
21012,SPFB.RTS-12.18,1,15/10/18,19:27,114680.0,114740.0,114680.0,114740.0,94
21013,SPFB.RTS-12.18,1,15/10/18,19:28,114740.0,114770.0,114710.0,114750.0,169
21014,SPFB.RTS-12.18,1,15/10/18,19:29,114770.0,114810.0,114750.0,114770.0,358
21015,SPFB.RTS-12.18,1,15/10/18,19:30,114770.0,114770.0,114720.0,114750.0,94
21016,SPFB.RTS-12.18,1,15/10/18,19:31,114750.0,114790.0,114700.0,114720.0,190
21017,SPFB.RTS-12.18,1,15/10/18,19:32,114720.0,114740.0,114690.0,114700.0,148
21018,SPFB.RTS-12.18,1,15/10/18,19:33,114700.0,114770.0,114690.0,114720.0,205
21019,SPFB.RTS-12.18,1,15/10/18,19:34,114740.0,114830.0,114740.0,114800.0,262
21020,SPFB.RTS-12.18,1,15/10/18,19:35,114810.0,114890.0,114780.0,114850.0,487
21021,SPFB.RTS-12.18,1,15/10/18,19:36,114850.0,114850.0,114810.0,114810.0,122
21022,SPFB.RTS-12.18,1,15/10/18,19:37,114830.0,114880.0,114820.0,114840.0,120
21023,SPFB.RTS-12.18,1,15/10/18,19:38,114850.0,114880.0,114830.0,114880.0,136
21024,SPFB.RTS-12.18,1,15/10/18,19:39,114880.0,114930.0,114880.0,114900.0,412
21025,SPFB.RTS-12.18,1,15/10/18,19:40,114900.0,114930.0,114880.0,114880.0,223
21026,SPFB.RTS-12.18,1,15/10/18,19:41,114900.0,114950.0,114890.0,114900.0,304
21027,SPFB.RTS-12.18,1,15/10/18,19:42,114890.0,114910.0,114860.0,114880.0,145
21028,SPFB.RTS-12.18,1,15/10/18,19:43,114880.0,114900.0,114850.0,114850.0,157
21029,SPFB.RTS-12.18,1,15/10/18,19:44,114850.0,114860.0,114840.0,114860.0,133
21030,SPFB.RTS-12.18,1,15/10/18,19:45,114860.0,114900.0,114840.0,114880.0,296
21031,SPFB.RTS-12.18,1,15/10/18,19:46,114890.0,114940.0,114850.0,114860.0,221
21032,SPFB.RTS-12.18,1,15/10/18,19:47,114860.0,114920.0,114830.0,114840.0,428
21033,SPFB.RTS-12.18,1,15/10/18,19:48,114840.0,114890.0,114840.0,114880.0,55
21034,SPFB.RTS-12.18,1,15/10/18,19:49,114860.0,114880.0,114840.0,114880.0,66
21035,SPFB.RTS-12.18,1,15/10/18,19:50,114880.0,114910.0,114880.0,114900.0,79
21036,SPFB.RTS-12.18,1,15/10/18,19:51,114890.0,114910.0,114860.0,114870.0,113
21037,SPFB.RTS-12.18,1,15/10/18,19:52,114870.0,114880.0,114860.0,114870.0,59
21038,SPFB.RTS-12.18,1,15/10/18,19:53,114870.0,114970.0,114860.0,114910.0,539
21039,SPFB.RTS-12.18,1,15/10/18,19:54,114910.0,114920.0,114860.0,114860.0,141
21040,SPFB.RTS-12.18,1,15/10/18,19:55,114880.0,114910.0,114870.0,114910.0,90
21041,SPFB.RTS-12.18,1,15/10/18,19:56,114900.0,114920.0,114880.0,114880.0,33
21042,SPFB.RTS-12.18,1,15/10/18,19:57,114880.0,114920.0,114870.0,114910.0,42
21043,SPFB.RTS-12.18,1,15/10/18,19:58,114920.0,114920.0,114850.0,114850.0,100
21044,SPFB.RTS-12.18,1,15/10/18,19:59,114860.0,114880.0,114850.0,114870.0,150
21045,SPFB.RTS-12.18,1,15/10/18,20:00,114860.0,114860.0,114810.0,114810.0,368
21046,SPFB.RTS-12.18,1,15/10/18,20:01,114830.0,114880.0,114810.0,114870.0,150
21047,SPFB.RTS-12.18,1,15/10/18,20:02,114870.0,114890.0,114840.0,114860.0,111
21048,SPFB.RTS-12.18,1,15/10/18,20:03,114860.0,114860.0,114830.0,114850.0,46
21049,SPFB.RTS-12.18,1,15/10/18,20:04,114860.0,114900.0,114860.0,114900.0,83
21050,SPFB.RTS-12.18,1,15/10/18,20:05,114900.0,114980.0,114880.0,114950.0,399
21051,SPFB.RTS-12.18,1,15/10/18,20:06,114960.0,114990.0,114950.0,114960.0,292
21052,SPFB.RTS-12.18,1,15/10/18,20:07,114970.0,115000.0,114960.0,114990.0,346
21053,SPFB.RTS-12.18,1,15/10/18,20:08,114990.0,115060.0,114980.0,115020.0,1113
21054,SPFB.RTS-12.18,1,15/10/18,20:09,115010.0,115090.0,115010.0,115070.0,466
21055,SPFB.RTS-12.18,1,15/10/18,20:10,115070.0,115070.0,115010.0,115020.0,204
21056,SPFB.RTS-12.18,1,15/10/18,20:11,115020.0,115070.0,115020.0,115040.0,155
21057,SPFB.RTS-12.18,1,15/10/18,20:12,115030.0,115060.0,115010.0,115020.0,95
21058,SPFB.RTS-12.18,1,15/10/18,20:13,115020.0,115030.0,114980.0,115000.0,274
21059,SPFB.RTS-12.18,1,15/10/18,20:14,115000.0,115000.0,114960.0,114960.0,69
21060,SPFB.RTS-12.18,1,15/10/18,20:15,114970.0,114980.0,114950.0,114970.0,94
21061,SPFB.RTS-12.18,1,15/10/18,20:16,114960.0,114970.0,114880.0,114920.0,391
21062,SPFB.RTS-12.18,1,15/10/18,20:17,114920.0,114950.0,114900.0,114910.0,117
21063,SPFB.RTS-12.18,1,15/10/18,20:18,114920.0,114950.0,114890.0,114940.0,163
21064,SPFB.RTS-12.18,1,15/10/18,20:19,114940.0,114950.0,114900.0,114920.0,95
21065,SPFB.RTS-12.18,1,15/10/18,20:20,114920.0,114950.0,114920.0,114930.0,78
21066,SPFB.RTS-12.18,1,15/10/18,20:21,114920.0,114930.0,114870.0,114880.0,220
21067,SPFB.RTS-12.18,1,15/10/18,20:22,114870.0,114910.0,114860.0,114890.0,155
21068,SPFB.RTS-12.18,1,15/10/18,20:23,114900.0,114930.0,114900.0,114910.0,134
21069,SPFB.RTS-12.18,1,15/10/18,20:24,114910.0,114920.0,114880.0,114890.0,101
21070,SPFB.RTS-12.18,1,15/10/18,20:25,114880.0,114890.0,114860.0,114880.0,96
21071,SPFB.RTS-12.18,1,15/10/18,20:26,114870.0,114880.0,114860.0,114870.0,203
21072,SPFB.RTS-12.18,1,15/10/18,20:27,114870.0,114900.0,114870.0,114880.0,102
21073,SPFB.RTS-12.18,1,15/10/18,20:28,114860.0,114860.0,114820.0,114840.0,228
21074,SPFB.RTS-12.18,1,15/10/18,20:29,114840.0,114860.0,114840.0,114860.0,28
21075,SPFB.RTS-12.18,1,15/10/18,20:30,114850.0,114890.0,114840.0,114870.0,119
21076,SPFB.RTS-12.18,1,15/10/18,20:31,114870.0,114880.0,114810.0,114820.0,170
21077,SPFB.RTS-12.18,1,15/10/18,20:32,114830.0,114900.0,114830.0,114870.0,225
21078,SPFB.RTS-12.18,1,15/10/18,20:33,114860.0,114890.0,114850.0,114890.0,123
21079,SPFB.RTS-12.18,1,15/10/18,20:34,114890.0,114930.0,114890.0,114920.0,104
21080,SPFB.RTS-12.18,1,15/10/18,20:35,114930.0,115060.0,114930.0,115010.0,584
21081,SPFB.RTS-12.18,1,15/10/18,20:36,115010.0,115040.0,114940.0,114970.0,369
21082,SPFB.RTS-12.18,1,15/10/18,20:37,114950.0,114980.0,114940.0,114940.0,77
21083,SPFB.RTS-12.18,1,15/10/18,20:38,114940.0,114950.0,114900.0,114900.0,235
21084,SPFB.RTS-12.18,1,15/10/18,20:39,114900.0,114930.0,114890.0,114920.0,80
21085,SPFB.RTS-12.18,1,15/10/18,20:40,114930.0,114930.0,114900.0,114900.0,79
21086,SPFB.RTS-12.18,1,15/10/18,20:41,114890.0,114910.0,114870.0,114880.0,123
21087,SPFB.RTS-12.18,1,15/10/18,20:42,114890.0,114920.0,114870.0,114900.0,60
21088,SPFB.RTS-12.18,1,15/10/18,20:43,114890.0,114970.0,114890.0,114970.0,98
21089,SPFB.RTS-12.18,1,15/10/18,20:44,114950.0,114960.0,114920.0,114930.0,72
21090,SPFB.RTS-12.18,1,15/10/18,20:45,114950.0,114980.0,114940.0,114950.0,75
21091,SPFB.RTS-12.18,1,15/10/18,20:46,114960.0,114990.0,114960.0,114980.0,139
21092,SPFB.RTS-12.18,1,15/10/18,20:47,114980.0,115000.0,114960.0,114960.0,97
21093,SPFB.RTS-12.18,1,15/10/18,20:48,114960.0,115000.0,114960.0,115000.0,64
21094,SPFB.RTS-12.18,1,15/10/18,20:49,115000.0,115050.0,115000.0,115040.0,161
21095,SPFB.RTS-12.18,1,15/10/18,20:50,115040.0,115060.0,115030.0,115060.0,155
21096,SPFB.RTS-12.18,1,15/10/18,20:51,115060.0,115060.0,114960.0,114960.0,301
21097,SPFB.RTS-12.18,1,15/10/18,20:52,114950.0,114990.0,114940.0,114940.0,67
21098,SPFB.RTS-12.18,1,15/10/18,20:53,114940.0,114970.0,114940.0,114970.0,46
21099,SPFB.RTS-12.18,1,15/10/18,20:54,114960.0,114970.0,114890.0,114900.0,161
21100,SPFB.RTS-12.18,1,15/10/18,20:55,114900.0,114930.0,114890.0,114910.0,148
21101,SPFB.RTS-12.18,1,15/10/18,20:56,114920.0,114920.0,114870.0,114880.0,80
21102,SPFB.RTS-12.18,1,15/10/18,20:57,114880.0,114910.0,114870.0,114910.0,44
21103,SPFB.RTS-12.18,1,15/10/18,20:58,114910.0,114990.0,114910.0,114970.0,133
21104,SPFB.RTS-12.18,1,15/10/18,20:59,114960.0,114960.0,114910.0,114920.0,31
21105,SPFB.RTS-12.18,1,15/10/18,21:00,114920.0,114920.0,114900.0,114900.0,26
21106,SPFB.RTS-12.18,1,15/10/18,21:01,114920.0,114920.0,114840.0,114860.0,238
21107,SPFB.RTS-12.18,1,15/10/18,21:02,114870.0,114870.0,114820.0,114850.0,190
21108,SPFB.RTS-12.18,1,15/10/18,21:03,114850.0,114850.0,114760.0,114800.0,323
21109,SPFB.RTS-12.18,1,15/10/18,21:04,114800.0,114820.0,114760.0,114810.0,114
21110,SPFB.RTS-12.18,1,15/10/18,21:05,114800.0,114890.0,114800.0,114860.0,142
21111,SPFB.RTS-12.18,1,15/10/18,21:06,114850.0,114860.0,114820.0,114820.0,60
21112,SPFB.RTS-12.18,1,15/10/18,21:07,114820.0,114830.0,114790.0,114800.0,120
21113,SPFB.RTS-12.18,1,15/10/18,21:08,114800.0,114840.0,114770.0,114810.0,157
21114,SPFB.RTS-12.18,1,15/10/18,21:09,114820.0,114860.0,114800.0,114800.0,97
21115,SPFB.RTS-12.18,1,15/10/18,21:10,114800.0,114870.0,114790.0,114870.0,148
21116,SPFB.RTS-12.18,1,15/10/18,21:11,114870.0,114950.0,114850.0,114950.0,437
21117,SPFB.RTS-12.18,1,15/10/18,21:12,114950.0,114950.0,114900.0,114920.0,173
21118,SPFB.RTS-12.18,1,15/10/18,21:13,114930.0,114960.0,114910.0,114910.0,147
21119,SPFB.RTS-12.18,1,15/10/18,21:14,114920.0,114940.0,114890.0,114920.0,252
21120,SPFB.RTS-12.18,1,15/10/18,21:15,114920.0,114920.0,114870.0,114880.0,91
21121,SPFB.RTS-12.18,1,15/10/18,21:16,114880.0,114960.0,114870.0,114960.0,273
21122,SPFB.RTS-12.18,1,15/10/18,21:17,114970.0,114970.0,114910.0,114940.0,64
